claim_id,claim_date,sale_id,repair_status
CLM016394,2024-10-21,SALE105834,Replaced
CLM016395,2023-04-27,SALE105843,Paid Repaired
CLM016396,2024-04-22,SALE105871,Paid Repaired
CLM016397,2025-07-18,SALE105872,Completed
CLM016398,2024-05-16,SALE105884,Replaced
CLM016399,2021-12-30,SALE105885,Replaced
CLM016400,2025-05-20,SALE105887,Completed
CLM016401,2022-12-18,SALE105895,Pending
CLM016402,2023-03-31,SALE105900,Completed
CLM016403,2021-12-20,SALE105906,Warranty Void
CLM016404,2023-11-15,SALE105907,Replaced
CLM016405,2023-04-13,SALE105913,Completed
CLM016406,2025-01-02,SALE105919,Rejected
CLM016407,2023-02-25,SALE105922,Rejected
CLM016408,2023-04-28,SALE105941,Completed
CLM016409,2020-06-24,SALE105948,Pending
CLM016410,2022-06-18,SALE105953,Rejected
CLM016411,2021-06-06,SALE105954,Pending
CLM016412,2020-08-08,SALE105959,Warranty Void
CLM016413,2023-02-20,SALE105963,Rejected
CLM016414,2021-08-19,SALE105980,Completed
CLM016415,2023-09-11,SALE105996,Replaced
CLM016416,2023-06-10,SALE106003,Completed
CLM016417,2025-09-05,SALE106037,Completed
CLM016418,2020-08-04,SALE106041,Replaced
CLM016419,2023-08-31,SALE106047,Paid Repaired
CLM016420,2023-02-12,SALE106053,Completed
CLM016421,2024-03-24,SALE106057,Completed
CLM016422,2024-03-11,SALE106060,Paid Repaired
CLM016423,2023-11-03,SALE106073,Completed
CLM016424,2024-09-07,SALE106077,Completed
CLM016425,2021-11-03,SALE106081,Replaced
CLM016426,2024-12-22,SALE106089,Completed
CLM016427,2021-12-13,SALE106094,Completed
CLM016428,2021-07-24,SALE106096,Warranty Void
CLM016429,2022-08-04,SALE106108,Completed
CLM016430,2023-03-23,SALE106112,Pending
CLM016431,2023-03-16,SALE106117,Paid Repaired
CLM016432,2025-08-11,SALE106132,Replaced
CLM016433,2021-04-18,SALE106138,Completed
CLM016434,2021-07-29,SALE106158,Pending
CLM016435,2020-11-22,SALE106159,Replaced
CLM016436,2022-02-11,SALE106168,Paid Repaired
CLM016437,2023-10-10,SALE106171,Completed
CLM016438,2023-02-23,SALE106176,Replaced
CLM016439,2023-03-06,SALE106177,Rejected
CLM016440,2022-12-12,SALE106186,Completed
CLM016441,2022-08-15,SALE106187,Warranty Void
CLM016442,2022-01-04,SALE106191,Paid Repaired
CLM016443,2025-12-31,SALE106195,Completed
CLM016444,2022-07-31,SALE106196,Replaced
CLM016445,2022-08-12,SALE106202,Replaced
CLM016446,2021-06-13,SALE106211,Paid Repaired
CLM016447,2024-03-20,SALE106214,Replaced
CLM016448,2024-04-27,SALE106215,Replaced
CLM016449,2025-05-07,SALE106219,Paid Repaired
CLM016450,2024-06-16,SALE106221,Paid Repaired
CLM016451,2024-04-14,SALE106227,Pending
CLM016452,2023-07-28,SALE106229,Completed
CLM016453,2024-11-18,SALE106236,Paid Repaired
CLM016454,2021-12-06,SALE106242,Completed
CLM016455,2024-01-11,SALE106247,Completed
CLM016456,2022-02-13,SALE106248,Warranty Void
CLM016457,2024-02-24,SALE106254,Pending
CLM016458,2024-01-20,SALE106258,Replaced
CLM016459,2023-03-31,SALE106270,Paid Repaired
CLM016460,2023-11-19,SALE106271,Replaced
CLM016461,2023-06-23,SALE106279,Completed
CLM016462,2025-07-06,SALE106281,Replaced
CLM016463,2023-06-01,SALE106283,Paid Repaired
CLM016464,2024-10-16,SALE106289,Pending
CLM016465,2020-08-19,SALE106298,Rejected
CLM016466,2023-04-15,SALE106306,Rejected
CLM016467,2020-03-19,SALE106309,Completed
CLM016468,2025-12-12,SALE106313,Replaced
CLM016469,2021-09-28,SALE106343,Completed
CLM016470,2025-07-18,SALE106344,Completed
CLM016471,2023-01-13,SALE106347,Completed
CLM016472,2020-09-09,SALE106351,Rejected
CLM016473,2021-12-01,SALE106354,Paid Repaired
CLM016474,2024-03-02,SALE106355,Replaced
CLM016475,2025-12-31,SALE106362,Completed
CLM016476,2022-01-23,SALE106365,Completed
CLM016477,2024-10-22,SALE106372,Paid Repaired
CLM016478,2025-12-31,SALE106378,Completed
CLM016479,2024-09-30,SALE106383,Paid Repaired
CLM016480,2023-03-21,SALE106387,Completed
CLM016481,2021-01-17,SALE106392,Paid Repaired
CLM016482,2023-09-30,SALE106393,Replaced
CLM016483,2024-03-23,SALE106398,Completed
CLM016484,2021-11-30,SALE106399,Warranty Void
CLM016485,2022-07-14,SALE106400,Completed
CLM016486,2023-12-21,SALE106410,Replaced
CLM016487,2021-08-23,SALE106419,Completed
CLM016488,2021-10-08,SALE106422,Completed
CLM016489,2024-02-15,SALE106431,Paid Repaired
CLM016490,2023-11-14,SALE106435,Replaced
CLM016491,2024-09-09,SALE106440,Warranty Void
CLM016492,2021-08-27,SALE106445,Paid Repaired
CLM016493,2025-12-31,SALE106452,Completed
CLM016494,2021-10-30,SALE106459,Replaced
CLM016495,2024-08-15,SALE106462,Replaced
CLM016496,2024-03-11,SALE106464,Replaced
CLM016497,2023-08-15,SALE106485,Completed
CLM016498,2021-02-03,SALE106488,Warranty Void
CLM016499,2025-12-31,SALE106494,Completed
CLM016500,2022-04-16,SALE106503,Rejected
CLM016501,2025-11-04,SALE106513,Paid Repaired
CLM016502,2020-11-17,SALE106514,Replaced
CLM016503,2022-09-20,SALE106519,Completed
CLM016504,2024-09-28,SALE106521,Replaced
CLM016505,2025-12-31,SALE106526,Replaced
CLM016506,2023-01-06,SALE106528,Paid Repaired
CLM016507,2024-06-03,SALE106531,Completed
CLM016508,2024-09-27,SALE106534,Replaced
CLM016509,2021-12-25,SALE106547,Completed
CLM016510,2025-12-31,SALE106558,Replaced
CLM016511,2024-01-04,SALE106560,Warranty Void
CLM016512,2022-03-18,SALE106567,Pending
CLM016513,2020-10-09,SALE106578,Paid Repaired
CLM016514,2023-04-02,SALE106579,Completed
CLM016515,2023-06-29,SALE106581,Paid Repaired
CLM016516,2025-11-30,SALE106603,Completed
CLM016517,2022-03-09,SALE106605,Completed
CLM016518,2021-11-07,SALE106606,Rejected
CLM016519,2022-03-09,SALE106610,Paid Repaired
CLM016520,2025-01-31,SALE106613,Paid Repaired
CLM016521,2020-09-20,SALE106617,Completed
CLM016522,2022-04-28,SALE106628,Completed
CLM016523,2025-12-31,SALE106649,Replaced
CLM016524,2022-01-08,SALE106663,Completed
CLM016525,2025-01-01,SALE106669,Completed
CLM016526,2023-12-11,SALE106673,Completed
CLM016527,2021-03-28,SALE106706,Paid Repaired
CLM016528,2023-11-03,SALE106711,Pending
CLM016529,2020-08-02,SALE106732,Completed
CLM016530,2022-04-14,SALE106740,Replaced
CLM016531,2022-06-01,SALE106748,Rejected
CLM016532,2024-08-24,SALE106750,Completed
CLM016533,2020-11-08,SALE106751,Pending
CLM016534,2024-09-13,SALE106761,Completed
CLM016535,2024-09-18,SALE106764,Completed
CLM016536,2024-12-21,SALE106771,Completed
CLM016537,2023-04-07,SALE106774,Completed
CLM016538,2023-07-14,SALE106778,Completed
CLM016539,2025-01-18,SALE106782,Paid Repaired
CLM016540,2025-12-31,SALE106787,Completed
CLM016541,2024-09-28,SALE106793,Completed
CLM016542,2025-05-24,SALE106796,Completed
CLM016543,2021-10-10,SALE106806,Completed
CLM016544,2025-07-13,SALE106814,Completed
CLM016545,2022-07-06,SALE106822,Pending
CLM016546,2025-05-25,SALE106844,Completed
CLM016547,2024-07-19,SALE106845,Completed
CLM016548,2022-12-15,SALE106846,Paid Repaired
CLM016549,2023-10-26,SALE106860,Paid Repaired
CLM016550,2024-11-01,SALE106862,Replaced
CLM016551,2024-03-09,SALE106863,Pending
CLM016552,2022-09-06,SALE106865,Completed
CLM016553,2023-08-28,SALE106866,Pending
CLM016554,2025-07-26,SALE106867,Replaced
CLM016555,2023-01-18,SALE106869,Rejected
CLM016556,2021-12-22,SALE106872,Completed
CLM016557,2022-02-12,SALE106873,Replaced
CLM016558,2024-04-05,SALE106884,Paid Repaired
CLM016559,2021-09-23,SALE106890,Pending
CLM016560,2023-01-04,SALE106893,Completed
CLM016561,2021-12-08,SALE106905,Completed
CLM016562,2023-11-23,SALE106907,Completed
CLM016563,2025-12-31,SALE106912,Replaced
CLM016564,2023-03-29,SALE106913,Paid Repaired
CLM016565,2025-11-10,SALE106936,Completed
CLM016566,2023-09-25,SALE106948,Completed
CLM016567,2022-05-06,SALE106952,Warranty Void
CLM016568,2025-01-31,SALE106953,Paid Repaired
CLM016569,2023-03-12,SALE106955,Paid Repaired
CLM016570,2025-08-10,SALE106959,Completed
CLM016571,2024-11-05,SALE106962,Pending
CLM016572,2025-07-18,SALE106963,Replaced
CLM016573,2025-08-30,SALE106969,Completed
CLM016574,2023-06-12,SALE106979,Warranty Void
CLM016575,2022-05-21,SALE106981,Replaced
CLM016576,2021-05-25,SALE106987,Paid Repaired
CLM016577,2021-12-14,SALE106990,Replaced
CLM016578,2024-10-12,SALE106996,Warranty Void
CLM016579,2020-11-23,SALE107004,Completed
CLM016580,2023-10-08,SALE107013,Replaced
CLM016581,2023-01-10,SALE107023,Replaced
CLM016582,2021-07-23,SALE107025,Completed
CLM016583,2024-06-30,SALE107026,Replaced
CLM016584,2021-04-22,SALE107036,Warranty Void
CLM016585,2025-07-13,SALE107041,Replaced
CLM016586,2023-01-02,SALE107045,Completed
CLM016587,2025-07-20,SALE107058,Completed
CLM016588,2025-10-13,SALE107062,Completed
CLM016589,2025-12-31,SALE107066,Completed
CLM016590,2023-04-20,SALE107072,Completed
CLM016591,2023-11-06,SALE107080,Completed
CLM016592,2025-02-17,SALE107082,Replaced
CLM016593,2023-10-24,SALE107084,Completed
CLM016594,2023-12-20,SALE107085,Completed
CLM016595,2025-03-01,SALE107091,Completed
CLM016596,2023-06-09,SALE107102,Replaced
CLM016597,2022-04-21,SALE107104,Completed
CLM016598,2024-12-25,SALE107105,Warranty Void
CLM016599,2025-03-22,SALE107106,Completed
CLM016600,2024-09-12,SALE107116,Completed
CLM016601,2022-11-05,SALE107125,Completed
CLM016602,2024-05-25,SALE107127,Replaced
CLM016603,2025-04-16,SALE107128,Paid Repaired
CLM016604,2021-11-27,SALE107132,Completed
CLM016605,2025-09-08,SALE107135,Paid Repaired
CLM016606,2021-04-13,SALE107139,Completed
CLM016607,2020-11-07,SALE107143,Replaced
CLM016608,2024-05-05,SALE107144,Completed
CLM016609,2024-04-12,SALE107149,Completed
CLM016610,2022-01-23,SALE107157,Replaced
CLM016611,2025-12-31,SALE107176,Completed
CLM016612,2023-06-03,SALE107179,Pending
CLM016613,2023-02-11,SALE107180,Completed
CLM016614,2020-11-12,SALE107195,Completed
CLM016615,2023-01-18,SALE107202,Completed
CLM016616,2020-12-10,SALE107203,Replaced
CLM016617,2021-08-28,SALE107210,Completed
CLM016618,2022-07-10,SALE107216,Completed
CLM016619,2025-09-24,SALE107230,Replaced
CLM016620,2025-02-25,SALE107241,Completed
CLM016621,2025-02-16,SALE107242,Completed
CLM016622,2023-10-10,SALE107247,Paid Repaired
CLM016623,2021-07-25,SALE107262,Rejected
CLM016624,2025-12-15,SALE107266,Pending
CLM016625,2025-07-15,SALE107269,Completed
CLM016626,2021-02-17,SALE107276,Completed
CLM016627,2024-11-03,SALE107280,Pending
CLM016628,2025-12-31,SALE107285,Rejected
CLM016629,2025-07-16,SALE107290,Paid Repaired
CLM016630,2025-01-21,SALE107295,Paid Repaired
CLM016631,2025-01-18,SALE107305,Pending
CLM016632,2024-07-15,SALE107317,Completed
CLM016633,2023-05-29,SALE107318,Paid Repaired
CLM016634,2025-10-30,SALE107321,Warranty Void
CLM016635,2024-07-09,SALE107346,Pending
CLM016636,2023-11-02,SALE107347,Completed
CLM016637,2022-11-21,SALE107362,Paid Repaired
CLM016638,2022-07-02,SALE107369,Pending
CLM016639,2025-07-29,SALE107371,Completed
CLM016640,2025-07-26,SALE107372,Completed
CLM016641,2021-08-06,SALE107374,Completed
CLM016642,2025-12-31,SALE107387,Pending
CLM016643,2022-06-15,SALE107397,Completed
CLM016644,2021-10-28,SALE107399,Replaced
CLM016645,2022-03-21,SALE107402,Completed
CLM016646,2025-07-06,SALE107414,Warranty Void
CLM016647,2025-05-05,SALE107415,Pending
CLM016648,2023-09-13,SALE107417,Completed
CLM016649,2023-02-02,SALE107422,Completed
CLM016650,2024-05-26,SALE107445,Warranty Void
CLM016651,2023-01-07,SALE107448,Completed
CLM016652,2025-06-23,SALE107458,Paid Repaired
CLM016653,2020-07-30,SALE107460,Completed
CLM016654,2025-05-21,SALE107466,Replaced
CLM016655,2024-06-06,SALE107467,Completed
CLM016656,2021-05-03,SALE107480,Warranty Void
CLM016657,2025-12-31,SALE107489,Rejected
CLM016658,2025-09-05,SALE107495,Rejected
CLM016659,2025-04-11,SALE107496,Completed
CLM016660,2022-03-31,SALE107500,Completed
CLM016661,2024-06-09,SALE107511,Completed
CLM016662,2024-07-20,SALE107513,Paid Repaired
CLM016663,2022-05-12,SALE107518,Pending
CLM016664,2023-08-04,SALE107519,Completed
CLM016665,2022-05-15,SALE107524,Pending
CLM016666,2024-04-28,SALE107549,Completed
CLM016667,2024-07-07,SALE107551,Completed
CLM016668,2025-03-14,SALE107552,Completed
CLM016669,2022-11-28,SALE107565,Paid Repaired
CLM016670,2024-02-19,SALE107576,Warranty Void
CLM016671,2022-12-07,SALE107588,Warranty Void
CLM016672,2023-11-18,SALE107595,Pending
CLM016673,2020-09-16,SALE107599,Completed
CLM016674,2023-05-09,SALE107606,Completed
CLM016675,2024-06-16,SALE107608,Warranty Void
CLM016676,2021-04-05,SALE107612,Completed
CLM016677,2020-11-03,SALE107618,Completed
CLM016678,2020-08-13,SALE107619,Completed
CLM016679,2023-02-19,SALE107627,Completed
CLM016680,2020-12-22,SALE107628,Completed
CLM016681,2020-07-05,SALE107634,Warranty Void
CLM016682,2023-04-21,SALE107641,Replaced
CLM016683,2024-08-08,SALE107646,Completed
CLM016684,2025-07-18,SALE107649,Completed
CLM016685,2022-04-28,SALE107651,Completed
CLM016686,2024-07-12,SALE107653,Completed
CLM016687,2025-04-02,SALE107657,Paid Repaired
CLM016688,2025-02-13,SALE107659,Paid Repaired
CLM016689,2024-09-08,SALE107670,Completed
CLM016690,2025-12-31,SALE107674,Rejected
CLM016691,2025-02-11,SALE107676,Completed
CLM016692,2023-10-14,SALE107680,Completed
CLM016693,2024-08-30,SALE107687,Completed
CLM016694,2024-05-24,SALE107697,Completed
CLM016695,2022-11-05,SALE107700,Completed
CLM016696,2025-04-03,SALE107703,Completed
CLM016697,2022-08-19,SALE107709,Pending
CLM016698,2024-09-16,SALE107722,Rejected
CLM016699,2022-06-05,SALE107728,Replaced
CLM016700,2023-01-02,SALE107733,Paid Repaired
CLM016701,2024-07-30,SALE107735,Completed
CLM016702,2023-01-05,SALE107755,Pending
CLM016703,2022-05-15,SALE107758,Replaced
CLM016704,2022-08-23,SALE107759,Replaced
CLM016705,2021-12-07,SALE107768,Paid Repaired
CLM016706,2025-06-30,SALE107791,Completed
CLM016707,2025-04-30,SALE107795,Completed
CLM016708,2023-11-06,SALE107798,Pending
CLM016709,2021-06-04,SALE107802,Completed
CLM016710,2025-02-05,SALE107825,Pending
CLM016711,2022-12-21,SALE107828,Completed
CLM016712,2024-11-19,SALE107834,Paid Repaired
CLM016713,2023-03-17,SALE107843,Completed
CLM016714,2025-12-31,SALE107853,Replaced
CLM016715,2025-12-31,SALE107866,Paid Repaired
CLM016716,2025-02-27,SALE107870,Completed
CLM016717,2024-09-24,SALE107871,Completed
CLM016718,2022-10-26,SALE107879,Completed
CLM016719,2025-08-25,SALE107884,Replaced
CLM016720,2022-07-14,SALE107888,Paid Repaired
CLM016721,2022-12-23,SALE107891,Completed
CLM016722,2025-12-31,SALE107893,Paid Repaired
CLM016723,2024-09-04,SALE107898,Paid Repaired
CLM016724,2022-01-12,SALE107913,Replaced
CLM016725,2025-04-19,SALE107919,Completed
CLM016726,2020-05-22,SALE107922,Replaced
CLM016727,2024-03-25,SALE107929,Completed
CLM016728,2021-02-08,SALE107934,Completed
CLM016729,2022-07-15,SALE107940,Completed
CLM016730,2021-11-13,SALE107944,Pending
CLM016731,2022-09-24,SALE107949,Completed
CLM016732,2021-02-16,SALE107952,Rejected
CLM016733,2024-03-25,SALE107956,Replaced
CLM016734,2024-02-02,SALE107960,Rejected
CLM016735,2025-10-14,SALE107963,Completed
CLM016736,2024-06-28,SALE107969,Pending
CLM016737,2024-05-15,SALE107982,Replaced
CLM016738,2023-11-08,SALE107983,Completed
CLM016739,2022-01-14,SALE107987,Completed
CLM016740,2021-06-30,SALE107988,Completed
CLM016741,2024-12-11,SALE107990,Paid Repaired
CLM016742,2024-07-27,SALE107998,Completed
CLM016743,2021-02-16,SALE108010,Paid Repaired
CLM016744,2020-12-20,SALE108018,Completed
CLM016745,2020-12-30,SALE108022,Replaced
CLM016746,2025-12-31,SALE108046,Completed
CLM016747,2023-12-12,SALE108047,Completed
CLM016748,2025-11-11,SALE108048,Replaced
CLM016749,2023-08-11,SALE108060,Completed
CLM016750,2025-05-30,SALE108070,Completed
CLM016751,2025-01-03,SALE108079,Rejected
CLM016752,2024-07-23,SALE108082,Replaced
CLM016753,2021-10-10,SALE108083,Completed
CLM016754,2020-08-12,SALE108089,Completed
CLM016755,2022-11-11,SALE108096,Paid Repaired
CLM016756,2024-08-11,SALE108098,Paid Repaired
CLM016757,2021-10-14,SALE108105,Completed
CLM016758,2023-02-12,SALE108111,Completed
CLM016759,2023-03-04,SALE108113,Completed
CLM016760,2022-02-08,SALE108122,Completed
CLM016761,2021-07-19,SALE108125,Completed
CLM016762,2021-12-08,SALE108126,Completed
CLM016763,2022-07-07,SALE108132,Paid Repaired
CLM016764,2023-12-20,SALE108153,Paid Repaired
CLM016765,2022-07-24,SALE108156,Completed
CLM016766,2022-03-04,SALE108157,Rejected
CLM016767,2020-02-14,SALE108160,Pending
CLM016768,2024-09-26,SALE108161,Pending
CLM016769,2021-12-07,SALE108163,Completed
CLM016770,2024-09-18,SALE108180,Pending
CLM016771,2022-02-20,SALE108183,Replaced
CLM016772,2023-08-03,SALE108184,Replaced
CLM016773,2023-04-12,SALE108188,Warranty Void
CLM016774,2022-02-14,SALE108192,Paid Repaired
CLM016775,2025-06-22,SALE108194,Replaced
CLM016776,2023-01-04,SALE108195,Rejected
CLM016777,2022-10-21,SALE108205,Completed
CLM016778,2021-02-05,SALE108211,Completed
CLM016779,2025-05-20,SALE108212,Completed
CLM016780,2024-12-18,SALE108214,Rejected
CLM016781,2025-04-20,SALE108224,Replaced
CLM016782,2024-02-28,SALE108228,Completed
CLM016783,2022-10-13,SALE108229,Completed
CLM016784,2024-04-23,SALE108233,Pending
CLM016785,2024-08-28,SALE108236,Completed
CLM016786,2025-12-31,SALE108237,Paid Repaired
CLM016787,2021-08-17,SALE108249,Completed
CLM016788,2021-08-26,SALE108255,Replaced
CLM016789,2024-02-24,SALE108261,Completed
CLM016790,2025-12-31,SALE108264,Completed
CLM016791,2024-08-31,SALE108269,Rejected
CLM016792,2024-02-13,SALE108270,Replaced
CLM016793,2023-05-02,SALE108272,Replaced
CLM016794,2025-06-30,SALE108288,Warranty Void
CLM016795,2021-04-09,SALE108296,Rejected
CLM016796,2024-04-25,SALE108297,Replaced
CLM016797,2023-03-11,SALE108304,Rejected
CLM016798,2025-08-09,SALE108309,Completed
CLM016799,2023-04-07,SALE108311,Completed
CLM016800,2025-01-10,SALE108312,Paid Repaired
CLM016801,2024-05-03,SALE108314,Completed
CLM016802,2021-08-24,SALE108317,Replaced
CLM016803,2021-12-13,SALE108318,Paid Repaired
CLM016804,2025-07-16,SALE108319,Rejected
CLM016805,2022-05-14,SALE108320,Paid Repaired
CLM016806,2025-01-24,SALE108326,Completed
CLM016807,2024-08-22,SALE108327,Paid Repaired
CLM016808,2021-03-12,SALE108336,Paid Repaired
CLM016809,2021-10-06,SALE108354,Completed
CLM016810,2022-03-02,SALE108376,Completed
CLM016811,2021-09-26,SALE108385,Pending
CLM016812,2025-01-21,SALE108395,Rejected
CLM016813,2021-03-20,SALE108397,Paid Repaired
CLM016814,2023-02-02,SALE108398,Pending
CLM016815,2024-02-01,SALE108404,Completed
CLM016816,2021-05-16,SALE108415,Rejected
CLM016817,2021-06-26,SALE108418,Completed
CLM016818,2024-06-21,SALE108424,Paid Repaired
CLM016819,2025-12-31,SALE108428,Replaced
CLM016820,2022-12-04,SALE108433,Warranty Void
CLM016821,2022-05-06,SALE108436,Completed
CLM016822,2021-10-20,SALE108452,Warranty Void
CLM016823,2020-10-18,SALE108455,Replaced
CLM016824,2023-02-20,SALE108462,Completed
CLM016825,2022-07-30,SALE108479,Replaced
CLM016826,2022-03-16,SALE108486,Completed
CLM016827,2022-03-10,SALE108491,Completed
CLM016828,2022-11-07,SALE108497,Paid Repaired
CLM016829,2022-04-11,SALE108508,Pending
CLM016830,2025-08-28,SALE108514,Completed
CLM016831,2020-05-15,SALE108518,Completed
CLM016832,2023-03-30,SALE108521,Warranty Void
CLM016833,2022-06-15,SALE108523,Replaced
CLM016834,2023-05-19,SALE108527,Warranty Void
CLM016835,2022-07-23,SALE108531,Paid Repaired
CLM016836,2024-03-01,SALE108532,Completed
CLM016837,2023-06-17,SALE108534,Completed
CLM016838,2024-06-15,SALE108549,Pending
CLM016839,2024-11-27,SALE108550,Completed
CLM016840,2024-02-22,SALE108565,Completed
CLM016841,2021-03-18,SALE108568,Paid Repaired
CLM016842,2023-12-31,SALE108571,Completed
CLM016843,2023-01-23,SALE108573,Completed
CLM016844,2025-12-31,SALE108585,Paid Repaired
CLM016845,2023-05-24,SALE108591,Warranty Void
CLM016846,2023-06-15,SALE108593,Completed
CLM016847,2025-10-22,SALE108594,Warranty Void
CLM016848,2024-12-31,SALE108600,Completed
